t_s,h_km,V_mps,gamma_deg,m_kg,phi_deg,sigma,phase
452.8657164170356,393.89080415552763,4273.210292613445,3.2602417698561514,50840.0458747186,13.150005589378322,1.0,stage2
452.91572216894315,393.90295255442334,4273.766964335619,3.2575773501016205,50832.76134958114,13.147540614501047,1.0,stage2
452.9657279208507,393.91509262322074,4274.323739151641,3.2549139914006577,50825.476824443664,13.145075639623771,1.0,stage2
453.0157336727583,393.9272243633829,4274.88061704793,3.252251695962435,50818.19229930619,13.142610664746494,1.0,stage2
453.0657394246658,393.9393477763245,4275.437598012452,3.2495904658748396,50810.90777416873,13.140145689869218,1.0,stage2
453.11574517657334,393.95146286340804,4275.994682034848,3.2469303030951644,50803.62324903126,13.137680714991944,1.0,stage2
453.16575092848086,393.9635696259467,4276.5518691065545,3.244271209440959,50796.3387238938,13.13521574011467,1.0,stage2
453.2157566803884,393.97566806520524,4277.10915922093,3.2416131865810667,50789.054198756334,13.132750765237395,1.0,stage2
453.26576243229596,393.9877581823971,4277.666552373374,3.2389562360268935,50781.76967361886,13.130285790360118,1.0,stage2
453.31576818420353,393.99983997869117,4278.2240485614375,3.236300359123897,50774.48514848139,13.127820815482842,1.0,stage2
453.36577393611105,394.01191345520874,4278.7816477849465,3.2336455570433422,50767.200623343924,13.125355840605568,1.0,stage2
453.4157796880186,394.0239786130292,4279.339350046109,3.2309918307743333,50759.916098206464,13.122890865728293,1.0,stage2
453.4657854399261,394.0360354531901,4279.897155349618,3.2283391811161612,50752.631573069,13.120425890851019,1.0,stage2
453.51579119183367,394.0480839766888,4280.455063702761,3.225687608670976,50745.34704793152,13.117960915973741,1.0,stage2
453.5657969437412,394.06012418449205,4281.013075115516,3.223037113836793,50738.06252279406,13.115495941096468,1.0,stage2
453.61580269564877,394.07215607753676,4281.571189600639,3.2203876968008833,50730.77799765659,13.11303096621919,1.0,stage2
453.6658084475563,394.08417965673283,4282.129407173764,3.2177393575335658,50723.49347251912,13.110565991341916,1.0,stage2
453.7158141994638,394.09619492297156,4282.687727853482,3.2150920957823965,50716.20894738166,13.10810101646464,1.0,stage2
453.7658199513713,394.10820187712926,4283.246151661418,3.2124459110667956,50708.92442224419,13.105636041587369,1.0,stage2
453.8158257032789,394.12020052007773,4283.804678622302,3.209800802673147,50701.639897106725,13.103171066710091,1.0,stage2
453.8658314551865,394.13219085268395,4284.363308764041,3.2071567696503975,50694.35537196925,13.100706091832814,1.0,stage2
453.915837207094,394.14417287582626,4284.922042117773,3.2045138108061035,50687.07084683178,13.098241116955538,1.0,stage2
453.9658429590015,394.1561465904005,4285.4808787179245,3.2018719247030574,50679.78632169432,13.095776142078266,1.0,stage2
454.01584871090904,394.16811199732405,4286.03981860225,3.199231109656436,50672.501796556855,13.09331116720099,1.0,stage2
454.0658544628166,394.1800690975506,4286.598861811879,3.1965913637315313,50665.21727141938,13.090846192323713,1.0,stage2
454.11586021472414,394.1920178920813,4287.158008391335,3.1939526847420696,50657.93274628192,13.08838121744644,1.0,stage2
454.1658659666317,394.20395838197226,4287.717258388568,3.1913150702491313,50650.648221144445,13.085916242569162,1.0,stage2
454.21587171853923,394.21589056835046,4288.276611854964,3.188678517560744,50643.363696006985,13.083451267691887,1.0,stage2
454.26587747044675,394.22781445242464,4288.836068845351,3.1860430237320707,50636.07917086952,13.080986292814615,1.0,stage2
454.3158832223543,394.2397300354978,4289.395629417991,3.183408585566352,50628.79464573205,13.078521317937339,1.0,stage2
454.36588897426185,394.25163731898556,4289.955293634572,3.180775199616499,50621.51012059458,13.076056343060062,1.0,stage2
454.4158947261694,394.2635363044264,4290.515061560185,3.1781428621874177,50614.22559545711,13.073591368182784,1.0,stage2
454.46590047807695,394.27542699350323,4291.074933263281,3.1755115693391045,50606.94107031964,13.071126393305512,1.0,stage2
454.51590622998447,394.28730938805546,4291.634908815641,3.1728813168904786,50599.65654518218,13.068661418428237,1.0,stage2
454.565911981892,394.2991834900994,4292.194988292314,3.170252100424001,50592.37202004471,13.066196443550961,1.0,stage2
454.6159177337995,394.3110493018478,4292.755171771546,3.1676239152911494,50585.08749490725,13.063731468673689,1.0,stage2
454.6659234857071,394.3229068257269,4293.315459334716,3.1649967566186725,50577.80296976978,13.061266493796412,1.0,stage2
454.71592923761466,394.3347560644019,4293.875851066239,3.162370619315723,50570.518444632304,13.058801518919134,1.0,stage2
454.7659349895222,394.3465970207909,4294.436347053461,3.1597454980818744,50563.23391949484,13.05633654404186,1.0,stage2
454.8159407414297,394.3584296980966,4294.996947386558,3.1571213874160122,50555.949394357376,13.053871569164585,1.0,stage2
454.8659464933372,394.3702540998207,4295.557652158395,3.1544982816261564,50548.664869219916,13.051406594287311,1.0,stage2
454.9159522452448,394.38207022979765,4296.1184614644035,3.151876174840226,50541.38034408244,13.048941619410034,1.0,stage2
454.9659579971524,394.3938780922163,4296.679375402412,3.1492550610177767,50534.09581894497,13.046476644532758,1.0,stage2
455.0159637490599,394.4056776899053,4297.240393943926,3.146634943564791,50526.81129380751,13.044011669655482,1.0,stage2
455.0659695009674,394.4174690185599,4297.801516577994,3.1440158618978646,50519.52676867004,13.041546694778207,1.0,stage2
455.11597525287493,394.42925207893643,4298.362743255213,3.141397820920421,50512.24224353257,13.039081719900935,1.0,stage2
455.16598100478245,394.44102687263023,4298.924073993644,3.138780820496043,50504.95771839511,13.03661674502366,1.0,stage2
455.21598675669003,394.4527934012404,4299.485508811362,3.1361648604883237,50497.67319325764,13.034151770146382,1.0,stage2
455.2659925085976,394.464551666365,4300.04704772645,3.1335499407608705,50490.38866812016,13.031686795269104,1.0,stage2
455.3159982605051,394.47630166960045,4300.608690757003,3.1309360611773065,50483.1041429827,13.02922182039183,1.0,stage2
455.36600401241265,394.4880434125494,4301.170437921135,3.1283232216012684,50475.819617845234,13.026756845514557,1.0,stage2
455.41600976432017,394.49977689680924,4301.732289236964,3.125711421896396,50468.535092707774,13.024291870637283,1.0,stage2
455.46601551622774,394.5115021239789,4302.294244722627,3.1231006619263533,50461.2505675703,13.021826895760006,1.0,stage2
455.51602126813526,394.5232190956622,4302.856304396269,3.120490941554806,50453.96604243284,13.01936192088273,1.0,stage2
455.56602702004284,394.5349278134564,4303.41846827605,3.117882260645441,50446.681517295365,13.016896946005453,1.0,stage2
455.61603277195036,394.5466282789633,4303.98073638014,3.1152746190619607,50439.3969921579,13.01443197112818,1.0,stage2
455.6660385238579,394.5583204937847,4304.543108726724,3.112668016668074,50432.11246702044,13.011966996250905,1.0,stage2
455.7160442757654,394.5700044595227,4305.105585333998,3.110062453327503,50424.82794188297,13.009502021373633,1.0,stage2
455.766050027673,394.5816801777808,4305.66816622017,3.1074579289039814,50417.543416745495,13.007037046496356,1.0,stage2
455.81605577958055,394.5933476501582,4306.23085140346,3.104854443261263,50410.25889160803,13.004572071619078,1.0,stage2
455.86606153148807,394.60500687826146,4306.793640902102,3.1022519962631097,50402.97436647056,13.002107096741803,1.0,stage2
455.9160672833956,394.61665786369144,4307.356534734342,3.0996505877733,50395.6898413331,12.999642121864529,1.0,stage2
455.9660730353031,394.6283006080529,4307.919532918437,3.0970502176556223,50388.40531619563,12.997177146987255,1.0,stage2
456.0160787872107,394.6399351129504,4308.482635472658,3.0944508857738713,50381.12079105816,12.994712172109978,1.0,stage2
456.0660845391182,394.65156137998866,4309.0458424152885,3.0918525919918705,50373.8362659207,12.992247197232704,1.0,stage2
456.1160902910258,394.6631794107715,4309.6091537646225,3.0892553361734434,50366.55174078322,12.989782222355426,1.0,stage2
456.1660960429333,394.6747892069053,4310.172569538967,3.086659118182434,50359.26721564576,12.98731724747815,1.0,stage2
456.2161017948408,394.68639076999574,4310.736089756644,3.0840639378827,50351.982690508295,12.984852272600875,1.0,stage2
456.26610754674834,394.69798410164844,4311.299714435984,3.0814697951381036,50344.69816537083,12.982387297723603,1.0,stage2
456.3161132986559,394.70956920347174,4311.8634435953345,3.078876689812529,50337.41364023336,12.979922322846326,1.0,stage2
456.3661190505635,394.7211460770704,4312.427277253052,3.0762846217698705,50330.129115095886,12.977457347969048,1.0,stage2
456.416124802471,394.7327147240536,4312.991215427504,3.073693590874039,50322.84458995842,12.974992373091775,1.0,stage2
456.46613055437854,394.74427514602803,4313.555258137076,3.071103596988952,50315.56006482096,12.9725273982145,1.0,stage2
456.51613630628606,394.755827344602,4314.11940540016,3.0685146399785483,50308.27553968349,12.970062423337225,1.0,stage2
456.5661420581936,394.7673713213848,4314.683657235166,3.0659267197067748,50300.99101454603,12.967597448459951,1.0,stage2
456.61614781010115,394.77890707798304,4315.248013660511,3.063339836037587,50293.706489408556,12.965132473582674,1.0,stage2
456.66615356200873,394.7904346160097,4315.8124746946305,3.060753988834964,50286.42196427108,12.962667498705397,1.0,stage2
456.71615931391625,394.8019539370732,4316.377040355966,3.0581691779629008,50279.13743913362,12.960202523828123,1.0,stage2
456.76616506582377,394.8134650427829,4316.941710662975,3.055585403285392,50271.852913996154,12.957737548950849,1.0,stage2
456.8161708177313,394.82496793475,4317.506485634129,3.0530026646664545,50264.568388858694,12.955272574073573,1.0,stage2
456.86617656963887,394.8364626145847,4318.0713652879085,3.0504209619701173,50257.28386372122,12.952807599196296,1.0,stage2
456.9161823215464,394.84794908389915,4318.636349642809,3.0478402950604284,50249.99933858376,12.950342624319024,1.0,stage2
456.96618807345396,394.8594273443045,4319.2014387173385,3.0452606638014355,50242.714813446284,12.947877649441747,1.0,stage2
457.0161938253615,394.87089739741384,4319.766632530015,3.042682068057215,50235.43028830882,12.945412674564471,1.0,stage2
457.066199577269,394.88235924484025,4320.331931099372,3.040104507691847,50228.14576317136,12.942947699687197,1.0,stage2
457.1162053291765,394.8938128881948,4320.897334443953,3.037527982569432,50220.86123803389,12.940482724809923,1.0,stage2
457.1662110810841,394.90525832909157,4321.4628425823175,3.034952492554077,50213.576712896414,12.938017749932646,1.0,stage2
457.2162168329917,394.91669556914457,4322.028455533034,3.0323780375099068,50206.29218775895,12.935552775055369,1.0,stage2
457.2662225848992,394.9281246099686,4322.594173314684,3.0298046173010653,50199.00766262148,12.933087800178095,1.0,stage2
457.3162283368067,394.93954545317774,4323.159995945864,3.027232231791703,50191.72313748402,12.93062282530082,1.0,stage2
457.36623408871424,394.9509581003869,4323.725923445179,3.0246608808459845,50184.43861234655,12.928157850423547,1.0,stage2
457.4162398406218,394.96236255321094,4324.291955831254,3.022090564328083,50177.15408720908,12.92569287554627,1.0,stage2
457.46624559252933,394.9737588132657,4324.858093122718,3.019521282102206,50169.86956207162,12.923227900668994,1.0,stage2
457.5162513444369,394.985146882168,4325.424335338217,3.016953034032547,50162.58503693414,12.920762925791717,1.0,stage2
457.56625709634443,394.9965267615346,4325.990682496409,3.0143858199833415,50155.30051179668,12.918297950914445,1.0,stage2
457.61626284825195,395.0078984529832,4326.557134615963,3.011819639818814,50148.015986659215,12.91583297603717,1.0,stage2
457.66626860015947,395.01926195812786,4327.123691715565,3.0092544934032186,50140.73146152175,12.913368001159894,1.0,stage2
457.71627435206705,395.0306172785899,4327.690353813909,3.006690380600816,50133.44693638428,12.910903026282618,1.0,stage2
457.7662801039746,395.0419644159861,4328.257120929703,3.0041273012758833,50126.162411246805,12.90843805140534,1.0,stage2
457.81628585588214,395.05330337193516,4328.823993081669,3.0015652552927174,50118.877886109345,12.905973076528067,1.0,stage2
457.86629160778966,395.0646341480566,4329.390970288538,2.9990042425156216,50111.59336097188,12.903508101650791,1.0,stage2
457.9162973596972,395.0759567459682,4329.958052569058,2.9964442628089123,50104.30883583441,12.901043126773517,1.0,stage2
457.9663031116047,395.0872711672913,4330.52523994199,2.993885316036926,50097.02431069695,12.898578151896242,1.0,stage2
458.0163088635123,395.0985774136465,4331.092532426101,2.9913274020640004,50089.739785559475,12.896113177018965,1.0,stage2
458.06631461541986,395.10987548665236,4331.659930040179,2.9887705207545117,50082.455260422,12.89364820214169,1.0,stage2
458.1163203673274,395.1211653879322,4332.227432803017,2.986214671972829,50075.17073528454,12.891183227264415,1.0,stage2
458.1663261192349,395.1324471191056,4332.795040733426,2.983659855583346,50067.88621014707,12.88871825238714,1.0,stage2
458.2163318711424,395.14372068179586,4333.36275385023,2.98110607145046,50060.60168500961,12.886253277509867,1.0,stage2
458.26633762305,395.15498607762436,4333.930572172261,2.9785533194385945,50053.31715987214,12.88378830263259,1.0,stage2
458.3163433749575,395.16624330821355,4334.498495718367,2.976001599412182,50046.03263473467,12.881323327755315,1.0,stage2
458.3663491268651,395.17749237518666,4335.066524507409,2.973450911235666,50038.7481095972,12.878858352878037,1.0,stage2
458.4163548787726,395.1887332801679,4335.634658558259,2.970901254773519,50031.463584459736,12.876393378000763,1.0,stage2
458.46636063068013,395.1999660247797,4336.202897889803,2.9683526298902065,50024.179059322276,12.87392840312349,1.0,stage2
458.51636638258765,395.2111906106472,4336.771242520937,2.9658050364502193,50016.89453418481,12.871463428246216,1.0,stage2
458.5663721344952,395.22240703939553,4337.339692470576,2.9632584743180614,50009.610009047334,12.868998453368938,1.0,stage2
458.6163778864028,395.2336153126499,4337.90824775764,2.9607129433582537,50002.325483909866,12.866533478491661,1.0,stage2
458.6663836383103,395.2448154320335,4338.476908401067,2.958168443435334,49995.0409587724,12.864068503614385,1.0,stage2
458.71638939021784,395.2560073991744,4339.0456744198045,2.955624974413844,49987.75643363494,12.861603528737113,1.0,stage2
458.76639514212536,395.26719121569766,4339.614545832816,2.953082536158348,49980.47190849747,12.859138553859838,1.0,stage2
458.81640089403294,395.27836688323225,4340.183522659075,2.95054112853342,49973.18738336,12.85667357898256,1.0,stage2
458.86640664594046,395.28953440340234,4340.7526049175685,2.9480007514036553,49965.90285822254,12.854208604105288,1.0,stage2
458.91641239784803,395.3006937778378,4341.321792627298,2.9454614046336562,49958.61833308506,12.851743629228011,1.0,stage2
458.96641814975555,395.3118450081628,4341.891085807275,2.942923088088048,49951.333807947594,12.849278654350735,1.0,stage2
459.0164239016631,395.32298809600996,4342.4604844765245,2.9403858016314617,49944.049282810134,12.846813679473462,1.0,stage2
459.0664296535706,395.3341230430063,4343.029988654084,2.9378495451285467,49936.76475767267,12.844348704596186,1.0,stage2
459.11643540547817,395.3452498507816,4343.599598359008,2.935314318443966,49929.4802325352,12.841883729718909,1.0,stage2
459.16644115738575,395.35636852096394,4344.169313610359,2.9327801214424007,49922.195707397725,12.839418754841631,1.0,stage2
459.21644690929327,395.367479055183,4344.73913442721,2.930246953988548,49914.91118226026,12.83695377996436,1.0,stage2
459.2664526612008,395.3785814550724,4345.309060828654,2.9277148159471102,49907.6266571228,12.834488805087084,1.0,stage2
459.3164584131083,395.3896757222582,4345.879092833792,2.9251837071828137,49900.34213198533,12.832023830209808,1.0,stage2
459.3664641650158,395.40076185837574,4346.449230461741,2.9226536275603956,49893.05760684787,12.829558855332536,1.0,stage2
459.4164699169234,395.411839865054,4347.019473731626,2.9201245769446036,49885.773081710395,12.827093880455259,1.0,stage2
459.466475668831,395.4229097439265,4347.5898226625895,2.917596555200209,49878.48855657292,12.824628905577981,1.0,stage2
459.5164814207385,395.43397149662394,4348.160277273783,2.9150695621919986,49871.20403143546,12.822163930700706,1.0,stage2
459.566487172646,395.44502512478084,4348.730837584375,2.9125435977847656,49863.91950629799,12.819698955823434,1.0,stage2
459.61649292455354,395.4560706300298,4349.301503613542,2.910018661843318,49856.634981160525,12.817233980946158,1.0,stage2
459.6664986764611,395.4671080140043,4349.872275380479,2.9074947542324834,49849.35045602306,12.81476900606888,1.0,stage2
459.71650442836864,395.4781372783389,4350.4431529043895,2.904971874817109,49842.06593088559,12.812304031191607,1.0,stage2
459.7665101802762,395.48915842466613,4351.01413620449,2.9024500234620474,49834.781405748116,12.80983905631433,1.0,stage2
459.81651593218373,395.50017145462334,4351.585225300011,2.899929200032173,49827.496880610655,12.807374081437056,1.0,stage2
459.86652168409125,395.5111763698449,4352.156420210198,2.8974094043923673,49820.21235547319,12.804909106559782,1.0,stage2
459.9165274359988,395.5221731719654,4352.727720954306,2.8948906364075397,49812.92783033573,12.802444131682506,1.0,stage2
459.96653318790635,395.533161862622,4353.299127551603,2.892372895942596,49805.64330519825,12.799979156805229,1.0,stage2
460.0165389398139,395.5441424434511,4353.870640021373,2.889856182862475,49798.35878006078,12.797514181927951,1.0,stage2
460.06654469172145,395.5551149160899,4354.44225838291,2.887340497032124,49791.07425492332,12.79504920705068,1.0,stage2
460.11655044362897,395.5660792821748,4355.013982655521,2.8848258383165057,49783.78972978585,12.792584232173404,1.0,stage2
460.1665561955365,395.5770355433449,4355.585812858529,2.8823122065805937,49776.50520464839,12.79011925729613,1.0,stage2
460.21656194744406,395.58798370123657,4356.157749011264,2.8797996016893754,49769.220679510916,12.787654282418853,1.0,stage2
460.2665676993516,395.5989237574888,4356.729791133075,2.8772880235078717,49761.93615437345,12.785189307541579,1.0,stage2
460.31657345125916,395.60985571374187,4357.301939243321,2.874777471901088,49754.65162923598,12.782724332664301,1.0,stage2
460.3665792031667,395.62077957163285,4357.874193361374,2.872267946734078,49747.367104098514,12.780259357787028,1.0,stage2
460.4165849550742,395.63169533280376,4358.446553506619,2.8697594478718877,49740.082578961046,12.777794382909752,1.0,stage2
460.4665907069817,395.64260299889463,4359.019019698456,2.867251975179586,49732.798053823586,12.77532940803248,1.0,stage2
460.5165964588893,395.6535025715446,4359.591591956294,2.864745528522252,49725.51352868611,12.772864433155203,1.0,stage2
460.5666022107969,395.6643940523965,4360.164270299558,2.8622401077649875,49718.22900354864,12.770399458277925,1.0,stage2
460.6166079627044,395.6752774430886,4360.737054747685,2.8597357127729124,49710.94447841118,12.76793448340065,1.0,stage2
460.6666137146119,395.68615274526456,4361.309945320114,2.8572323434112277,49703.65995327371,12.765469508523378,1.0,stage2
460.71661946651943,395.69701996056455,4361.882942036299,2.854729999545125,49696.37542813625,12.763004533646102,1.0,stage2
460.766625218427,395.70787909063324,4362.456044915719,2.8522286810397595,49689.090902998774,12.760539558768825,1.0,stage2
460.81663097033453,395.7187301371107,4363.029253977862,2.8497283877603103,49681.80637786131,12.758074583891549,1.0,stage2
460.8666367222421,395.72957310164253,4363.602569242231,2.847229119571952,49674.52185272384,12.755609609014273,1.0,stage2
460.9166424741496,395.7404079858717,4364.175990728341,2.8447308763398973,49667.23732758637,12.753144634136998,1.0,stage2
460.96664822605715,395.75123479144366,4364.749518455722,2.8422336579293654,49659.95280244891,12.750679659259724,1.0,stage2
461.01665397796467,395.7620535200015,4365.323152443914,2.8397374642055873,49652.668277311444,12.74821468438245,1.0,stage2
461.06665972987224,395.7728641731916,4365.896892712473,2.8372422950338,49645.38375217397,12.745749709505173,1.0,stage2
461.1166654817798,395.7836667526597,4366.470739280966,2.834748150279284,49638.0992270365,12.743284734627895,1.0,stage2
461.16667123368734,395.7944612600524,4367.044692168974,2.8322550298073157,49630.814701899035,12.74081975975062,1.0,stage2
461.21667698559486,395.80524769701344,4367.618751396089,2.8297629334831944,49623.530176761575,12.738354784873348,1.0,stage2
461.2666827375024,395.8160260651931,4368.192916981919,2.827271861172226,49616.24565162411,12.735889809996072,1.0,stage2
461.3166884894099,395.8267963662362,4368.7671889460835,2.8247818127397424,49608.96112648664,12.7334248351188,1.0,stage2
461.3666942413175,395.83755860179105,4369.341567308216,2.8222927880510777,49601.67660134917,12.730959860241523,1.0,stage2
461.41669999322505,395.84831277350617,4369.916052087961,2.8198047869716034,49594.3920762117,12.728494885364245,1.0,stage2
461.4667057451326,395.85905888302995,4370.490643304977,2.8173178093666875,49587.10755107423,12.72602991048697,1.0,stage2
461.5167114970401,395.86979693201187,4371.065340978937,2.8148318551017257,49579.82302593677,12.723564935609696,1.0,stage2
461.5667172489476,395.8805269221002,4371.640145129526,2.8123469240421213,49572.5385007993,12.721099960732422,1.0,stage2
461.6167230008552,395.8912488549445,4372.215055776443,2.8098630160532956,49565.253975661835,12.718634985855145,1.0,stage2
461.6667287527627,395.90196273219584,4372.790072939394,2.807380131000691,49557.96945052437,12.716170010977871,1.0,stage2
461.7167345046703,395.9126685555065,4373.36519663811,2.804898268749754,49550.68492538689,12.713705036100594,1.0,stage2
461.7667402565778,395.923366326523,4373.940426892324,2.8024174291659656,49543.40040024943,12.711240061223318,1.0,stage2
461.8167460084853,395.93405604690037,4374.515763721786,2.799937612114802,49536.115875111966,12.708775086346046,1.0,stage2
461.86675176039284,395.94473771828876,4375.091207146263,2.797458817461776,49528.831349974505,12.70631011146877,1.0,stage2
461.9167575123004,395.95541134234236,4375.66675718553,2.7949810450723933,49521.54682483703,12.703845136591493,1.0,stage2
461.966763264208,395.9660769207105,4376.242413859374,2.792504294812193,49514.262299699556,12.701380161714216,1.0,stage2
462.0167690161155,395.97673445504904,4376.818177187602,2.7900285665467273,49506.977774562096,12.698915186836942,1.0,stage2
462.06677476802304,395.9873839470111,4377.394047190026,2.7875538601415646,49499.69324942463,12.696450211959668,1.0,stage2
462.11678051993056,395.99802539824975,4377.970023886478,2.785080175462283,49492.40872428716,12.693985237082394,1.0,stage2
462.16678627183813,396.00865881041994,4378.546107296799,2.7826075123744785,49485.12419914969,12.691520262205117,1.0,stage2
462.21679202374565,396.01928418517673,4379.122297440846,2.780135870743773,49477.839674012226,12.689055287327841,1.0,stage2
462.26679777565323,396.0299015241759,4379.698594338485,2.777665250435785,49470.55514887475,12.686590312450564,1.0,stage2
462.31680352756075,396.04051082906966,4380.274998009599,2.775195651316178,49463.27062373729,12.684125337573292,1.0,stage2
462.36680927946827,396.0511121015176,4380.851508474082,2.772727073250598,49455.986098599824,12.681660362696016,1.0,stage2
462.4168150313758,396.06170534317476,4381.428125751843,2.7702595161047356,49448.701573462364,12.67919538781874,1.0,stage2
462.46682078328337,396.07229055569786,4382.004849862805,2.7677929797442795,49441.41704832489,12.676730412941467,1.0,stage2
462.51682653519094,396.08286774074566,4382.581680826898,2.7653274640349417,49434.132523187414,12.67426543806419,1.0,stage2
462.56683228709846,396.0934368999731,4383.1586186640725,2.762862968842456,49426.847998049954,12.671800463186914,1.0,stage2
462.616838039006,396.10399803504066,4383.735663394289,2.760399494032563,49419.56347291249,12.669335488309638,1.0,stage2
462.6668437909135,396.1145511476062,4384.312815037521,2.7579370394710208,49412.27894777503,12.666870513432366,1.0,stage2
462.716849542821,396.1250962393284,4384.890073613757,2.7554756050236118,49404.99442263756,12.66440553855509,1.0,stage2
462.7668552947286,396.13563331186583,4385.467439142996,2.753015190556121,49397.709897500084,12.661940563677813,1.0,stage2
462.8168610466362,396.1461623668801,4386.044911645252,2.7505557959343583,49390.42537236262,12.659475588800538,1.0,stage2
462.8668667985437,396.15668340603077,4386.622491140552,2.7480974210241604,49383.14084722515,12.657010613923262,1.0,stage2
462.9168725504512,396.1671964309774,4387.200177648936,2.745640065691361,49375.85632208769,12.654545639045988,1.0,stage2
462.96687830235874,396.17770144338255,4387.777971190458,2.743183729801821,49368.57179695022,12.652080664168714,1.0,stage2
463.0168840542663,396.1881984449075,4388.355871785184,2.7407284132214103,49361.28727181275,12.649615689291437,1.0,stage2
463.06688980617383,396.19868743721116,4388.933879453194,2.7382741158160293,49354.00274667529,12.647150714414161,1.0,stage2
463.1168955580814,396.20916842196135,4389.511994214581,2.7358208374515756,49346.71822153781,12.644685739536884,1.0,stage2
463.16690130998893,396.21964140081496,4390.090216089453,2.7333685779939847,49339.433696400345,12.642220764659612,1.0,stage2
463.21690706189645,396.23010637544,4390.668545097928,2.7309173373091915,49332.149171262885,12.639755789782336,1.0,stage2
463.26691281380397,396.2405633474961,4391.246981260138,2.7284671152631566,49324.86464612542,12.637290814905063,1.0,stage2
463.31691856571155,396.2510123186512,4391.825524596232,2.7260179117218466,49317.58012098795,12.634825840027785,1.0,stage2
463.3669243176191,396.2614532905659,4392.404175126369,2.723569726551263,49310.295595850475,12.632360865150508,1.0,stage2
463.41693006952664,396.2718862649081,4392.98293287072,2.721122559617406,49303.01107071301,12.629895890273234,1.0,stage2
463.46693582143416,396.28231124333945,4393.561797849473,2.7186764107863057,49295.72654557555,12.62743091539596,1.0,stage2
463.5169415733417,396.29272822753063,4394.140770082828,2.7162312799239983,49288.44202043808,12.624965940518685,1.0,stage2
463.56694732524926,396.30313721914405,4394.719849590996,2.7137871668965396,49281.157495300606,12.622500965641407,1.0,stage2
463.6169530771568,396.3135382198477,4395.2990363942035,2.7113440715700095,49273.872970163146,12.620035990764135,1.0,stage2
463.66695882906436,396.3239312313078,4395.878330512692,2.7089019938104912,49266.58844502567,12.617571015886858,1.0,stage2
463.7169645809719,396.3343162551904,4396.457731966712,2.706460933484103,49259.30391988821,12.615106041009582,1.0,stage2
463.7669703328794,396.34469329316727,4397.037240776531,2.7040208904569605,49252.01939475074,12.612641066132309,1.0,stage2
463.8169760847869,396.3550623469036,4397.616856962428,2.701581864595209,49244.73486961328,12.610176091255035,1.0,stage2
463.8669818366945,396.3654234180683,4398.196580544697,2.699143855765002,49237.45034447581,12.607711116377757,1.0,stage2
463.91698758860207,396.3757765083304,4398.776411543643,2.6967068638325187,49230.165819338334,12.60524614150048,1.0,stage2
463.9669933405096,396.3861216193605,4399.356349979587,2.6942708886639504,49222.88129420087,12.602781166623206,1.0,stage2
464.0169990924171,396.39645875282866,4399.936395872861,2.6918359301255066,49215.596769063406,12.60031619174593,1.0,stage2
464.06700484432463,396.4067879104027,4400.516549243812,2.6894019880834112,49208.31224392594,12.597851216868657,1.0,stage2
464.11701059623215,396.41710909375644,4401.0968101128,2.6869690624039047,49201.02771878848,12.595386241991383,1.0,stage2
464.1670163481397,396.4274223045595,4401.677178500197,2.6845371529532445,49193.743193651004,12.592921267114106,1.0,stage2
464.2170221000473,396.4377275444847,4402.257654426393,2.6821062595977128,49186.45866851353,12.590456292236828,1.0,stage2
464.2670278519548,396.4480248152008,4402.838237911784,2.679676382203602,49179.17414337607,12.587991317359553,1.0,stage2
464.31703360386234,396.4583141183844,4403.4189289767855,2.6772475206372204,49171.8896182386,12.58552634248228,1.0,stage2
464.36703935576986,396.4685954557061,4403.999727641824,2.674819674764894,49164.60509310114,12.583061367605005,1.0,stage2
464.41704510767744,396.4788688288406,4404.580633927341,2.672392844452968,49157.32056796367,12.580596392727728,1.0,stage2
464.46705085958496,396.4891342394603,4405.16164785379,2.6699670295678057,49150.0360428262,12.578131417850456,1.0,stage2
464.51705661149254,396.4993916892391,4405.742769441638,2.6675422299757807,49142.75151768873,12.575666442973178,1.0,stage2
464.56706236340005,396.50964117985217,4406.323998711365,2.665118445543296,49135.466992551264,12.573201468095903,1.0,stage2
464.6170681153076,396.519882712977,4406.905335683467,2.6626956761367584,49128.182467413804,12.570736493218629,1.0,stage2
464.6670738672151,396.53011629028526,4407.486780378448,2.6602739216225992,49120.89794227634,12.568271518341355,1.0,stage2
464.71707961912267,396.54034191345517,4408.068332816834,2.6578531818672664,49113.61341713886,12.565806543464078,1.0,stage2
464.76708537103025,396.5505595841622,4408.649993019158,2.6554334567372195,49106.328892001395,12.5633415685868,1.0,stage2
464.81709112293777,396.56076930408364,4409.231761005966,2.653014746098947,49099.04436686393,12.560876593709526,1.0,stage2
464.8670968748453,396.570971074895,4409.813636797822,2.650597049818942,49091.75984172647,12.55841161883225,1.0,stage2
464.9171026267528,396.5811648982754,4410.395620415301,2.6481803677637243,49084.475316589,12.555946643954979,1.0,stage2
464.9671083786604,396.5913507759031,4410.977711878991,2.645764699799822,49077.190791451525,12.553481669077701,1.0,stage2
465.0171141305679,396.6015287094554,4411.559911209492,2.6433500457937873,49069.906266314065,12.551016694200426,1.0,stage2
465.0671198824755,396.6116987006124,4412.142218427424,2.640936405612188,49062.62174117659,12.548551719323148,1.0,stage2
465.117125634383,396.6218607510524,4412.724633553414,2.6385237791216136,49055.33721603912,12.546086744445875,1.0,stage2
